case_key,earliest_file,latest_file,earliest_count,latest_count,delta,sample_latest
2025-699787,2025-699787_20251120_120740.json,2025-699787_20251120_120740.json,7,7,0,2903.11.A(1) | 2903.11.A(2) | 2903.11.A(2) | 2903.11.A(2) | 2923.162.A(3)
2025-704140,2025-704140_20251121_054537.json,2025-704140_20251121_054537.json,4,4,0,"2907.05.A(5) | 2907.05.A(1) | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None} | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-704088,2025-704088_20251121_053446.json,2025-704088_20251121_053446.json,3,3,0,"2919.25.A | 2913.02.A(1) | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-705964,2025-705964_20251121_124712.json,2025-705964_20251121_124712.json,2,2,0,"2909.05.B(2) | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-699393,2025-699393_20251120_103501.json,2025-699393_20251120_103501.json,3,3,0,"2903.12.A(1) | 2919.25.A | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-703536,2025-703536_20251121_034246.json,2025-703536_20251121_034246.json,4,4,0,"2903.18.(B)(3) | 2909.04.A(1) | 2919.25.A | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-703147,2025-703147_20251111_233945.json,2025-703147_20251111_233945.json,3,3,0,
2025-700266,2025-700266_20251120_134622.json,2025-700266_20251120_134622.json,1,1,0,2963.24
2025-701822,2025-701822_20251120_222432.json,2025-701822_20251120_222432.json,3,3,0,"2950.05.F(1) | 2913.42.A(1) | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-698840,2025-698840_20251120_083152.json,2025-698840_20251120_083152.json,3,3,0,"2925.11.A | 2925.11.A | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-698339,2025-698339_20251120_064021.json,2025-698339_20251120_064021.json,4,4,0,"2919.25.A | 2905.02.A(1) | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None} | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-701857,2025-701857_20251120_222806.json,2025-701857_20251120_222806.json,11,11,0,2925.03.A(2) | 2925.11.A | 2925.03.A(2) | 2925.11.A | 2923.13.A(2)
2025-699461,2025-699461_20251120_104948.json,2025-699461_20251120_104948.json,3,3,0,"2911.21.A(1) | 2913.02.A(1) | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-699466,2025-699466_20251120_105119.json,2025-699466_20251120_105119.json,3,3,0,"2919.25.A | 2903.21.A | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-700737,2025-700737_20251120_154017.json,2025-700737_20251120_154017.json,2,2,0,"2913.02.A(3) | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-705911,2025-705911_20251121_123425.json,2025-705911_20251121_123425.json,3,3,0,"2913.02.A(3) | 2913.42.A(1) | {'type': '10% CASH', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-705666,2025-705666_20251121_113925.json,2025-705666_20251121_113925.json,6,6,0,2911.13.A | 2911.31.A | 2909.05.B(1)(B) | 2913.02.A(1) | 2911.32.A
2025-699949,2025-699949_20251120_124339.json,2025-699949_20251120_124339.json,3,3,0,"2903.11.A(2) | 2903.21.A | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-699605,2025-699605_20251120_112213.json,2025-699605_20251120_112213.json,2,2,0,"2903.13.A | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-700359,2025-700359_20251120_140621.json,2025-700359_20251120_140621.json,5,5,0,"2903.18.(B)(2) | 2903.18.(B)(3) | 2903.13.A | 2919.25.C | {'type': '10% CASH', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-699134,2025-699134_20251120_094333.json,2025-699134_20251120_094333.json,4,4,0,"2913.02.A(1) | 2913.49.B(1) | 2913.49.B(2) | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-700199,2025-700199_20251120_133654.json,2025-700199_20251120_133654.json,6,6,0,"2913.02.A(1) | 2925.11.A | 2925.11.A | 2925.11.A | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-698795,2025-698795_20251120_081928.json,2025-698795_20251120_081928.json,6,6,0,"2911.12.B | 2917.31.A(1) | 2917.32.A(1) | 2925.11.A | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-701047,2025-701047_20251120_164058.json,2025-701047_20251120_164058.json,5,5,0,"2923.13.A(2) | 2923.12.A(2) | 2923.16.B | 2913.51.A | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-702508,2025-702508_20251112_072803.json,2025-702508_20251112_072803.json,3,3,0,
2025-698682,2025-698682_20251120_075441.json,2025-698682_20251120_075441.json,2,2,0,"2903.13.A | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-700682,2025-700682_20251120_152656.json,2025-700682_20251120_152656.json,2,2,0,"2903.13.A | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-699986,2025-699986_20251120_125605.json,2025-699986_20251120_125605.json,4,4,0,"2923.13.A(2) | 2923.12.(A)(2) | 2923.16.B | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-700480,2025-700480_20251120_143439.json,2025-700480_20251120_143439.json,2,2,0,"2919.21.(B)(1)(B) | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-704799,2025-704799_20251121_081819.json,2025-704799_20251121_081819.json,7,7,0,2903.18.(B)(2) | 2903.18.(B)(3) | 2913.02.A(1) | 2919.25.A | 2903.13.A
2025-699677,2025-699677_20251120_113313.json,2025-699677_20251120_113313.json,3,3,0,"2919.21.(B)(1)(A) | 2919.21.(B)(1)(A) | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-700147,2025-700147_20251120_132440.json,2025-700147_20251120_132440.json,4,4,0,"2913.02.A(1) | 2913.02.A(1) | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None} | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-701656,2025-701656_20251120_212409.json,2025-701656_20251120_212409.json,5,5,0,"2921.331.B | 2921.331.B | 2919.27.A(1) | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None} | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-699628,2025-699628_20251120_112247.json,2025-699628_20251120_112247.json,4,4,0,"2903.13.A | 2917.11 | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None} | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-698789,2025-698789_20251120_081930.json,2025-698789_20251120_081930.json,2,2,0,"2913.31.A(1) | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-700355,2025-700355_20251120_140106.json,2025-700355_20251120_140106.json,3,3,0,"2923.13.A(2) | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None} | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-703191,2025-703191_20251121_024240.json,2025-703191_20251121_024240.json,3,3,0,"2903.13.A | 2903.18.(B)(3) | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-698598,2025-698598_20251120_073709.json,2025-698598_20251120_073709.json,4,4,0,"2921.12.A(1) | 2923.13.A(2) | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None} | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-702283,2025-702283_20251121_000510.json,2025-702283_20251121_000510.json,4,4,0,"2911.13.B | 2909.05.B(1)(B) | 2903.211.A(1) | {'type': '10% CASH', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-701382,2025-701382_20251120_201720.json,2025-701382_20251120_201720.json,4,4,0,"2913.31.A(3) | 2913.31.A(3) | 2913.02.A(1) | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-699899,2025-699899_20251120_123359.json,2025-699899_20251120_123359.json,3,3,0,"2921.12.A(1) | 2925.11.A | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-703026,2025-703026_20251121_021922.json,2025-703026_20251121_021922.json,3,3,0,"2925.11.A | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None} | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-698451,2025-698451_20251120_070938.json,2025-698451_20251120_070938.json,3,3,0,"2903.13.A | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None} | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-705026,2025-705026_20251121_091539.json,2025-705026_20251121_091539.json,3,3,0,"2903.11.A(1) | 2919.25.A | {'type': '10% CASH', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-703522,2025-703522_20251121_034025.json,2025-703522_20251121_034025.json,2,2,0,"2950.05.F(1) | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-699593,2025-699593_20251120_111806.json,2025-699593_20251120_111806.json,9,9,0,2903.18.(B)(2) | 2903.18.(B)(3) | 2919.25.A | 2919.22.A | 2919.22.A
2025-701887,2025-701887_20251120_223731.json,2025-701887_20251120_223731.json,3,3,0,"2913.03.A | 2921.331.B | {'type': 'CASH/SURETY/PROP.', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-705877,2025-705877_20251121_122924.json,2025-705877_20251121_122924.json,7,7,0,"2903.18.(B)(2) | 2903.18.(B)(3) | 2905.02.A(1) | 2919.25.A | {'type': '10% CASH', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-699925,2025-699925_20251120_123752.json,2025-699925_20251120_123752.json,9,9,0,2919.22.B(1) | 2919.22.B(1) | 2919.25.A | 2919.25.A | 2919.22.A
2025-704084,2025-704084_20251121_053218.json,2025-704084_20251121_053218.json,3,3,0,"2913.11.B | 2913.02.A(3) | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-704364,2025-704364_20251112_084450.json,2025-704364_20251112_084450.json,3,3,0,
2025-701655,2025-701655_20251120_212405.json,2025-701655_20251120_212405.json,4,4,0,"2923.12.A(2) | 2923.16.C | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None} | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-701207,2025-701207_20251120_195710.json,2025-701207_20251120_195710.json,3,3,0,"2923.13.A(2) | 2923.16.B | {'type': 'CASH/SURETY/PROP.', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-699378,2025-699378_20251120_103247.json,2025-699378_20251120_103247.json,3,3,0,"2921.12.A(1) | 2925.11.A | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-702337,2025-702337_20251121_001155.json,2025-702337_20251121_001155.json,2,2,0,"2903.11.A(1) | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-704587,2025-704587_20251121_073159.json,2025-704587_20251121_073159.json,4,4,0,"2905.02.A(2) | 2919.25.A | 2903.21.A | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-704966,2025-704966_20251121_085707.json,2025-704966_20251121_085707.json,4,4,0,"2923.13.A(1) | 2923.16.B | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None} | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-700163,2025-700163_20251120_132730.json,2025-700163_20251120_132730.json,2,2,0,"2925.11.A | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-704928,2025-704928_20251121_084905.json,2025-704928_20251121_084905.json,5,5,0,"2903.18.(B)(2) | 2903.18.(B)(3) | 2919.25.A | 2919.25.C | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-700348,2025-700348_20251120_140237.json,2025-700348_20251120_140237.json,3,3,0,"2923.12.A(2) | 2923.16.B | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-704085,2025-704085_20251121_053100.json,2025-704085_20251121_053100.json,4,4,0,"2913.31.A(3) | 2913.31.A(3) | 2913.02.A(3) | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-700471,2025-700471_20251120_143212.json,2025-700471_20251120_143212.json,3,3,0,"2919.21.A(2) | 2919.21.(B)(1)(A) | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
